year,race_number,track,driver_id,driver_name,team,grid_position,finish_position,points_earned,temperature,humidity,track_temperature,fastest_lap,pit_stops
2022,10,Autodromo Enzo e Dino Ferrari,14,Driver 14,Alpha Tauri,19,14,0,34.95545141403092,36.69822361072335,38.39698132973493,99.67045733570771,4
2022,10,Autodromo Enzo e Dino Ferrari,20,Driver 20,Williams,8,15,0,34.95545141403092,36.69822361072335,38.39698132973493,71.6804963450594,4
2022,10,Autodromo Enzo e Dino Ferrari,17,Driver 17,Red Bull Racing,3,16,0,34.95545141403092,36.69822361072335,38.39698132973493,99.88834773436744,2
2022,10,Autodromo Enzo e Dino Ferrari,16,Driver 16,Red Bull Racing,11,17,0,34.95545141403092,36.69822361072335,38.39698132973493,91.61243821128282,2
2022,10,Autodromo Enzo e Dino Ferrari,19,Driver 19,Red Bull Racing,5,18,0,34.95545141403092,36.69822361072335,38.39698132973493,88.05506548645596,1
2022,10,Autodromo Enzo e Dino Ferrari,6,Driver 6,Mercedes,10,19,0,34.95545141403092,36.69822361072335,38.39698132973493,91.30161535944268,4
2022,10,Autodromo Enzo e Dino Ferrari,10,Driver 10,Williams,15,20,0,34.95545141403092,36.69822361072335,38.39698132973493,81.42787604853248,3
2022,11,Baku City Circuit,7,Driver 7,Haas,1,1,25,10.65179888851439,79.8250275529958,15.508973488296768,60.203657874233436,3
2022,11,Baku City Circuit,2,Driver 2,Alpha Tauri,5,2,18,10.65179888851439,79.8250275529958,15.508973488296768,62.486270987709254,2
2022,11,Baku City Circuit,17,Driver 17,Red Bull Racing,4,3,15,10.65179888851439,79.8250275529958,15.508973488296768,91.52422499880419,1
2022,11,Baku City Circuit,9,Driver 9,McLaren,8,4,12,10.65179888851439,79.8250275529958,15.508973488296768,79.19269150667297,4
2022,11,Baku City Circuit,3,Driver 3,Williams,20,5,10,10.65179888851439,79.8250275529958,15.508973488296768,69.4617864083002,3
2022,11,Baku City Circuit,12,Driver 12,Ferrari,4,6,8,10.65179888851439,79.8250275529958,15.508973488296768,93.14731535766546,2
2022,11,Baku City Circuit,5,Driver 5,McLaren,12,7,6,10.65179888851439,79.8250275529958,15.508973488296768,75.59273543923783,2
2022,11,Baku City Circuit,10,Driver 10,Williams,7,8,4,10.65179888851439,79.8250275529958,15.508973488296768,96.0154683804347,3
2022,11,Baku City Circuit,15,Driver 15,Alpine,17,9,2,10.65179888851439,79.8250275529958,15.508973488296768,72.89914640876253,4
2022,11,Baku City Circuit,1,Driver 1,Mercedes,2,10,1,10.65179888851439,79.8250275529958,15.508973488296768,93.45844178670922,4
2022,11,Baku City Circuit,13,Driver 13,Haas,6,11,0,10.65179888851439,79.8250275529958,15.508973488296768,87.68743333718334,3
2022,11,Baku City Circuit,8,Driver 8,Alpine,3,12,0,10.65179888851439,79.8250275529958,15.508973488296768,86.39121496226392,2
2022,11,Baku City Circuit,4,Driver 4,Alpine,6,13,0,10.65179888851439,79.8250275529958,15.508973488296768,75.80660320810877,3
2022,11,Baku City Circuit,6,Driver 6,Mercedes,15,14,0,10.65179888851439,79.8250275529958,15.508973488296768,62.38787034481928,2
2022,11,Baku City Circuit,11,Driver 11,Mercedes,5,15,0,10.65179888851439,79.8250275529958,15.508973488296768,81.06792908464318,3
2022,11,Baku City Circuit,14,Driver 14,Alpha Tauri,11,16,0,10.65179888851439,79.8250275529958,15.508973488296768,77.6326949288478,3
2022,11,Baku City Circuit,20,Driver 20,Williams,11,17,0,10.65179888851439,79.8250275529958,15.508973488296768,74.82794163836631,2
2022,11,Baku City Circuit,18,Driver 18,Williams,19,18,0,10.65179888851439,79.8250275529958,15.508973488296768,77.04034915704197,4
2022,11,Baku City Circuit,19,Driver 19,Red Bull Racing,4,19,0,10.65179888851439,79.8250275529958,15.508973488296768,83.81018639765716,1
2022,11,Baku City Circuit,16,Driver 16,Red Bull Racing,10,20,0,10.65179888851439,79.8250275529958,15.508973488296768,60.62008922841812,1
2022,12,Circuit Zandvoort,1,Driver 1,Mercedes,3,1,25,15.522746949356439,33.428408568957956,22.26931214119597,91.65251868070385,3
2022,12,Circuit Zandvoort,4,Driver 4,Alpine,7,2,18,15.522746949356439,33.428408568957956,22.26931214119597,94.28681887814238,2
2022,12,Circuit Zandvoort,13,Driver 13,Haas,6,3,15,15.522746949356439,33.428408568957956,22.26931214119597,64.93243516946481,3
2022,12,Circuit Zandvoort,9,Driver 9,McLaren,10,4,12,15.522746949356439,33.428408568957956,22.26931214119597,65.3466850696297,4
2022,12,Circuit Zandvoort,8,Driver 8,Alpine,1,5,10,15.522746949356439,33.428408568957956,22.26931214119597,77.80119717868565,2
2022,12,Circuit Zandvoort,11,Driver 11,Mercedes,8,6,8,15.522746949356439,33.428408568957956,22.26931214119597,77.51807206171424,1
2022,12,Circuit Zandvoort,10,Driver 10,Williams,5,7,6,15.522746949356439,33.428408568957956,22.26931214119597,87.35337663250363,2
2022,12,Circuit Zandvoort,12,Driver 12,Ferrari,11,8,4,15.522746949356439,33.428408568957956,22.26931214119597,69.52415886554857,4
2022,12,Circuit Zandvoort,15,Driver 15,Alpine,8,9,2,15.522746949356439,33.428408568957956,22.26931214119597,92.02931953149488,2
2022,12,Circuit Zandvoort,16,Driver 16,Red Bull Racing,14,10,1,15.522746949356439,33.428408568957956,22.26931214119597,95.19463372293029,2
2022,12,Circuit Zandvoort,2,Driver 2,Alpha Tauri,4,11,0,15.522746949356439,33.428408568957956,22.26931214119597,80.81985094875068,1
2022,12,Circuit Zandvoort,14,Driver 14,Alpha Tauri,12,12,0,15.522746949356439,33.428408568957956,22.26931214119597,91.25841779633797,2
2022,12,Circuit Zandvoort,7,Driver 7,Haas,3,13,0,15.522746949356439,33.428408568957956,22.26931214119597,73.38645600325154,2
2022,12,Circuit Zandvoort,20,Driver 20,Williams,2,14,0,15.522746949356439,33.428408568957956,22.26931214119597,84.70528382434999,2
2022,12,Circuit Zandvoort,19,Driver 19,Red Bull Racing,11,15,0,15.522746949356439,33.428408568957956,22.26931214119597,77.72299553422226,3
2022,12,Circuit Zandvoort,5,Driver 5,McLaren,4,16,0,15.522746949356439,33.428408568957956,22.26931214119597,87.85118797691726,2
2022,12,Circuit Zandvoort,17,Driver 17,Red Bull Racing,16,17,0,15.522746949356439,33.428408568957956,22.26931214119597,87.62173026554215,4
2022,12,Circuit Zandvoort,6,Driver 6,Mercedes,3,18,0,15.522746949356439,33.428408568957956,22.26931214119597,80.24828959826566,4
2022,12,Circuit Zandvoort,18,Driver 18,Williams,20,19,0,15.522746949356439,33.428408568957956,22.26931214119597,67.62153763696168,3
2022,12,Circuit Zandvoort,3,Driver 3,Williams,7,20,0,15.522746949356439,33.428408568957956,22.26931214119597,83.78932059848512,2
2022,13,Autódromo José Carlos Pace,4,Driver 4,Alpine,1,1,25,12.995482125399462,67.183291448629,13.705707726151012,87.62925971873467,4
2022,13,Autódromo José Carlos Pace,7,Driver 7,Haas,18,2,18,12.995482125399462,67.183291448629,13.705707726151012,93.54336671908266,4
2022,13,Autódromo José Carlos Pace,8,Driver 8,Alpine,12,3,15,12.995482125399462,67.183291448629,13.705707726151012,81.03737697012706,1
2022,13,Autódromo José Carlos Pace,15,Driver 15,Alpine,16,4,12,12.995482125399462,67.183291448629,13.705707726151012,60.76869640459207,1
2022,13,Autódromo José Carlos Pace,14,Driver 14,Alpha Tauri,13,5,10,12.995482125399462,67.183291448629,13.705707726151012,74.44115446499593,2
2022,13,Autódromo José Carlos Pace,17,Driver 17,Red Bull Racing,20,6,8,12.995482125399462,67.183291448629,13.705707726151012,83.72499140453377,3
2022,13,Autódromo José Carlos Pace,1,Driver 1,Mercedes,2,7,6,12.995482125399462,67.183291448629,13.705707726151012,90.88175026086361,1
2022,13,Autódromo José Carlos Pace,2,Driver 2,Alpha Tauri,12,8,4,12.995482125399462,67.183291448629,13.705707726151012,81.25874310767216,2
2022,13,Autódromo José Carlos Pace,20,Driver 20,Williams,20,9,2,12.995482125399462,67.183291448629,13.705707726151012,78.15745959939997,4
2022,13,Autódromo José Carlos Pace,5,Driver 5,McLaren,6,10,1,12.995482125399462,67.183291448629,13.705707726151012,93.73612867118302,3
2022,13,Autódromo José Carlos Pace,13,Driver 13,Haas,9,11,0,12.995482125399462,67.183291448629,13.705707726151012,67.98997488682423,3
2022,13,Autódromo José Carlos Pace,3,Driver 3,Williams,13,12,0,12.995482125399462,67.183291448629,13.705707726151012,72.91834804875072,1
2022,13,Autódromo José Carlos Pace,6,Driver 6,Mercedes,12,13,0,12.995482125399462,67.183291448629,13.705707726151012,91.68724937345549,4
2022,13,Autódromo José Carlos Pace,9,Driver 9,McLaren,8,14,0,12.995482125399462,67.183291448629,13.705707726151012,97.98583024593586,1
2022,13,Autódromo José Carlos Pace,18,Driver 18,Williams,4,15,0,12.995482125399462,67.183291448629,13.705707726151012,64.36980953397942,3
2022,13,Autódromo José Carlos Pace,11,Driver 11,Mercedes,2,16,0,12.995482125399462,67.183291448629,13.705707726151012,70.09797565929908,4
2022,13,Autódromo José Carlos Pace,19,Driver 19,Red Bull Racing,6,17,0,12.995482125399462,67.183291448629,13.705707726151012,92.37395353447903,2
2022,13,Autódromo José Carlos Pace,12,Driver 12,Ferrari,7,18,0,12.995482125399462,67.183291448629,13.705707726151012,72.7890758783696,1
2022,13,Autódromo José Carlos Pace,16,Driver 16,Red Bull Racing,12,19,0,12.995482125399462,67.183291448629,13.705707726151012,96.545311879504,1
2022,13,Autódromo José Carlos Pace,10,Driver 10,Williams,17,20,0,12.995482125399462,67.183291448629,13.705707726151012,74.01065825180926,4
2022,14,Bahrain International Circuit,10,Driver 10,Williams,20,1,25,33.16534641166213,56.04848783519503,39.19154626419538,91.1406081310046,4
2022,14,Bahrain International Circuit,15,Driver 15,Alpine,17,2,18,33.16534641166213,56.04848783519503,39.19154626419538,89.84573605749142,1
2022,14,Bahrain International Circuit,2,Driver 2,Alpha Tauri,5,3,15,33.16534641166213,56.04848783519503,39.19154626419538,78.24561814508098,1
2022,14,Bahrain International Circuit,12,Driver 12,Ferrari,8,4,12,33.16534641166213,56.04848783519503,39.19154626419538,61.02490240279296,2
2022,14,Bahrain International Circuit,17,Driver 17,Red Bull Racing,9,5,10,33.16534641166213,56.04848783519503,39.19154626419538,75.75138477240091,4
2022,14,Bahrain International Circuit,13,Driver 13,Haas,2,6,8,33.16534641166213,56.04848783519503,39.19154626419538,97.88215609273635,4
2022,14,Bahrain International Circuit,20,Driver 20,Williams,16,7,6,33.16534641166213,56.04848783519503,39.19154626419538,81.16041136425036,3
2022,14,Bahrain International Circuit,19,Driver 19,Red Bull Racing,2,8,4,33.16534641166213,56.04848783519503,39.19154626419538,95.7569963426117,3
2022,14,Bahrain International Circuit,1,Driver 1,Mercedes,14,9,2,33.16534641166213,56.04848783519503,39.19154626419538,67.59662061263865,3
2022,14,Bahrain International Circuit,5,Driver 5,McLaren,2,10,1,33.16534641166213,56.04848783519503,39.19154626419538,98.3449495497908,3
2022,14,Bahrain International Circuit,8,Driver 8,Alpine,6,11,0,33.16534641166213,56.04848783519503,39.19154626419538,99.82023225109029,4
2022,14,Bahrain International Circuit,16,Driver 16,Red Bull Racing,14,12,0,33.16534641166213,56.04848783519503,39.19154626419538,64.9298408622807,2
2022,14,Bahrain International Circuit,6,Driver 6,Mercedes,13,13,0,33.16534641166213,56.04848783519503,39.19154626419538,60.24820497788757,3
2022,14,Bahrain International Circuit,14,Driver 14,Alpha Tauri,5,14,0,33.16534641166213,56.04848783519503,39.19154626419538,85.44132578779154,2
2022,14,Bahrain International Circuit,18,Driver 18,Williams,5,15,0,33.16534641166213,56.04848783519503,39.19154626419538,81.56789560397331,4
2022,14,Bahrain International Circuit,7,Driver 7,Haas,1,16,0,33.16534641166213,56.04848783519503,39.19154626419538,64.3242832065599,3
2022,14,Bahrain International Circuit,3,Driver 3,Williams,9,17,0,33.16534641166213,56.04848783519503,39.19154626419538,86.85025642815052,4
2022,14,Bahrain International Circuit,9,Driver 9,McLaren,14,18,0,33.16534641166213,56.04848783519503,39.19154626419538,87.81402873252375,1
2022,14,Bahrain International Circuit,4,Driver 4,Alpine,13,19,0,33.16534641166213,56.04848783519503,39.19154626419538,76.18364880499249,2
2022,14,Bahrain International Circuit,11,Driver 11,Mercedes,5,20,0,33.16534641166213,56.04848783519503,39.19154626419538,65.99064727547528,1
2022,15,Red Bull Ring,12,Driver 12,Ferrari,2,1,25,10.107059916209574,55.405991591540484,11.41092911506241,93.83328201390344,3
2022,15,Red Bull Ring,9,Driver 9,McLaren,5,2,18,10.107059916209574,55.405991591540484,11.41092911506241,87.64168792478355,4
2022,15,Red Bull Ring,19,Driver 19,Red Bull Racing,9,3,15,10.107059916209574,55.405991591540484,11.41092911506241,95.295294694879,1
2022,15,Red Bull Ring,8,Driver 8,Alpine,13,4,12,10.107059916209574,55.405991591540484,11.41092911506241,74.74718811978241,1
2022,15,Red Bull Ring,4,Driver 4,Alpine,10,5,10,10.107059916209574,55.405991591540484,11.41092911506241,75.83134900261615,3
2022,15,Red Bull Ring,5,Driver 5,McLaren,19,6,8,10.107059916209574,55.405991591540484,11.41092911506241,96.16449286717034,1
2022,15,Red Bull Ring,7,Driver 7,Haas,19,7,6,10.107059916209574,55.405991591540484,11.41092911506241,79.83437257722221,4
2022,15,Red Bull Ring,11,Driver 11,Mercedes,4,8,4,10.107059916209574,55.405991591540484,11.41092911506241,96.49578677642421,3
2022,15,Red Bull Ring,17,Driver 17,Red Bull Racing,2,9,2,10.107059916209574,55.405991591540484,11.41092911506241,64.3910438120057,3
2022,15,Red Bull Ring,15,Driver 15,Alpine,9,10,1,10.107059916209574,55.405991591540484,11.41092911506241,76.44262472694871,4
2022,15,Red Bull Ring,14,Driver 14,Alpha Tauri,12,11,0,10.107059916209574,55.405991591540484,11.41092911506241,60.304306987576496,3
2022,15,Red Bull Ring,6,Driver 6,Mercedes,17,12,0,10.107059916209574,55.405991591540484,11.41092911506241,63.32532999901015,1
2022,15,Red Bull Ring,13,Driver 13,Haas,2,13,0,10.107059916209574,55.405991591540484,11.41092911506241,75.70111705942928,2
2022,15,Red Bull Ring,1,Driver 1,Mercedes,7,14,0,10.107059916209574,55.405991591540484,11.41092911506241,69.07694469324207,1
2022,15,Red Bull Ring,16,Driver 16,Red Bull Racing,9,15,0,10.107059916209574,55.405991591540484,11.41092911506241,85.11941595663481,4
2022,15,Red Bull Ring,3,Driver 3,Williams,15,16,0,10.107059916209574,55.405991591540484,11.41092911506241,95.22633262134914,1
2022,15,Red Bull Ring,2,Driver 2,Alpha Tauri,10,17,0,10.107059916209574,55.405991591540484,11.41092911506241,88.34587983169881,3
2022,15,Red Bull Ring,20,Driver 20,Williams,18,18,0,10.107059916209574,55.405991591540484,11.41092911506241,91.55969466651719,3
2022,15,Red Bull Ring,10,Driver 10,Williams,19,19,0,10.107059916209574,55.405991591540484,11.41092911506241,94.07960154443828,4
2022,15,Red Bull Ring,18,Driver 18,Williams,20,20,0,10.107059916209574,55.405991591540484,11.41092911506241,83.16028235498098,2
2022,16,Autodromo Nazionale Monza,1,Driver 1,Mercedes,20,1,25,28.043409630091453,54.763113135300586,35.098336429574005,89.67453902391219,1
2022,16,Autodromo Nazionale Monza,2,Driver 2,Alpha Tauri,13,2,18,28.043409630091453,54.763113135300586,35.098336429574005,96.51024540796556,2
2022,16,Autodromo Nazionale Monza,19,Driver 19,Red Bull Racing,14,3,15,28.043409630091453,54.763113135300586,35.098336429574005,69.3523236999662,2
2022,16,Autodromo Nazionale Monza,8,Driver 8,Alpine,7,4,12,28.043409630091453,54.763113135300586,35.098336429574005,63.45909128657539,1
2022,16,Autodromo Nazionale Monza,13,Driver 13,Haas,14,5,10,28.043409630091453,54.763113135300586,35.098336429574005,83.57887276768363,3
2022,16,Autodromo Nazionale Monza,5,Driver 5,McLaren,1,6,8,28.043409630091453,54.763113135300586,35.098336429574005,91.16371343789186,3
2022,16,Autodromo Nazionale Monza,4,Driver 4,Alpine,9,7,6,28.043409630091453,54.763113135300586,35.098336429574005,74.86325072661917,3
2022,16,Autodromo Nazionale Monza,11,Driver 11,Mercedes,7,8,4,28.043409630091453,54.763113135300586,35.098336429574005,85.36754902857199,3
2022,16,Autodromo Nazionale Monza,15,Driver 15,Alpine,14,9,2,28.043409630091453,54.763113135300586,35.098336429574005,94.44077298199142,3
2022,16,Autodromo Nazionale Monza,12,Driver 12,Ferrari,6,10,1,28.043409630091453,54.763113135300586,35.098336429574005,86.63569781062897,4
2022,16,Autodromo Nazionale Monza,14,Driver 14,Alpha Tauri,6,11,0,28.043409630091453,54.763113135300586,35.098336429574005,99.270210509757,3
2022,16,Autodromo Nazionale Monza,10,Driver 10,Williams,10,12,0,28.043409630091453,54.763113135300586,35.098336429574005,76.56911174096514,3
2022,16,Autodromo Nazionale Monza,9,Driver 9,McLaren,18,13,0,28.043409630091453,54.763113135300586,35.098336429574005,72.64884796827285,4
2022,16,Autodromo Nazionale Monza,3,Driver 3,Williams,4,14,0,28.043409630091453,54.763113135300586,35.098336429574005,77.41611277705512,1
2022,16,Autodromo Nazionale Monza,17,Driver 17,Red Bull Racing,15,15,0,28.043409630091453,54.763113135300586,35.098336429574005,70.56831041196095,2
2022,16,Autodromo Nazionale Monza,16,Driver 16,Red Bull Racing,6,16,0,28.043409630091453,54.763113135300586,35.098336429574005,73.70724615612343,1
2022,16,Autodromo Nazionale Monza,18,Driver 18,Williams,12,17,0,28.043409630091453,54.763113135300586,35.098336429574005,86.19767219050786,1
2022,16,Autodromo Nazionale Monza,7,Driver 7,Haas,20,18,0,28.043409630091453,54.763113135300586,35.098336429574005,72.14661360107426,2
2022,16,Autodromo Nazionale Monza,20,Driver 20,Williams,5,19,0,28.043409630091453,54.763113135300586,35.098336429574005,83.87583562477974,3
2022,16,Autodromo Nazionale Monza,6,Driver 6,Mercedes,14,20,0,28.043409630091453,54.763113135300586,35.098336429574005,79.47610121862641,4
2022,17,Jeddah Corniche Circuit,1,Driver 1,Mercedes,16,1,25,10.704962936607705,65.40119381270569,15.61053999140648,97.22634986001484,4
2022,17,Jeddah Corniche Circuit,20,Driver 20,Williams,11,2,18,10.704962936607705,65.40119381270569,15.61053999140648,81.21510817576154,3
2022,17,Jeddah Corniche Circuit,8,Driver 8,Alpine,7,3,15,10.704962936607705,65.40119381270569,15.61053999140648,79.4724349485223,4
2022,17,Jeddah Corniche Circuit,9,Driver 9,McLaren,12,4,12,10.704962936607705,65.40119381270569,15.61053999140648,99.7793092527561,1
2022,17,Jeddah Corniche Circuit,5,Driver 5,McLaren,14,5,10,10.704962936607705,65.40119381270569,15.61053999140648,99.32834574366508,4
2022,17,Jeddah Corniche Circuit,19,Driver 19,Red Bull Racing,8,6,8,10.704962936607705,65.40119381270569,15.61053999140648,93.08037989934452,2
2022,17,Jeddah Corniche Circuit,11,Driver 11,Mercedes,1,7,6,10.704962936607705,65.40119381270569,15.61053999140648,70.50447388027088,4
2022,17,Jeddah Corniche Circuit,17,Driver 17,Red Bull Racing,6,8,4,10.704962936607705,65.40119381270569,15.61053999140648,91.47831035836711,3
2022,17,Jeddah Corniche Circuit,2,Driver 2,Alpha Tauri,18,9,2,10.704962936607705,65.40119381270569,15.61053999140648,68.29401415156323,3
2022,17,Jeddah Corniche Circuit,10,Driver 10,Williams,20,10,1,10.704962936607705,65.40119381270569,15.61053999140648,66.43493578078431,2
2022,17,Jeddah Corniche Circuit,7,Driver 7,Haas,2,11,0,10.704962936607705,65.40119381270569,15.61053999140648,72.31001019703963,2
2022,17,Jeddah Corniche Circuit,4,Driver 4,Alpine,15,12,0,10.704962936607705,65.40119381270569,15.61053999140648,73.283547478146,3
2022,17,Jeddah Corniche Circuit,14,Driver 14,Alpha Tauri,17,13,0,10.704962936607705,65.40119381270569,15.61053999140648,85.41335135571862,2
2022,17,Jeddah Corniche Circuit,3,Driver 3,Williams,14,14,0,10.704962936607705,65.40119381270569,15.61053999140648,95.06811346034067,1
2022,17,Jeddah Corniche Circuit,13,Driver 13,Haas,20,15,0,10.704962936607705,65.40119381270569,15.61053999140648,86.6891713325351,1
2022,17,Jeddah Corniche Circuit,18,Driver 18,Williams,11,16,0,10.704962936607705,65.40119381270569,15.61053999140648,87.39374776156887,3
2022,17,Jeddah Corniche Circuit,15,Driver 15,Alpine,17,17,0,10.704962936607705,65.40119381270569,15.61053999140648,95.72702804509852,3
2022,17,Jeddah Corniche Circuit,12,Driver 12,Ferrari,9,18,0,10.704962936607705,65.40119381270569,15.61053999140648,62.14873018465683,4
2022,17,Jeddah Corniche Circuit,16,Driver 16,Red Bull Racing,12,19,0,10.704962936607705,65.40119381270569,15.61053999140648,89.8611113089412,4
2022,17,Jeddah Corniche Circuit,6,Driver 6,Mercedes,13,20,0,10.704962936607705,65.40119381270569,15.61053999140648,69.83812046215749,1
2022,18,Yas Marina Circuit,9,Driver 9,McLaren,15,1,25,14.294552455614635,57.0077850607432,21.887267577965915,65.43532022819191,4
2022,18,Yas Marina Circuit,6,Driver 6,Mercedes,5,2,18,14.294552455614635,57.0077850607432,21.887267577965915,67.91464888505035,4
2022,18,Yas Marina Circuit,10,Driver 10,Williams,9,3,15,14.294552455614635,57.0077850607432,21.887267577965915,88.90472634684289,3
2022,18,Yas Marina Circuit,11,Driver 11,Mercedes,9,4,12,14.294552455614635,57.0077850607432,21.887267577965915,94.2707228674554,4
2022,18,Yas Marina Circuit,19,Driver 19,Red Bull Racing,1,5,10,14.294552455614635,57.0077850607432,21.887267577965915,94.25580151509993,2
2022,18,Yas Marina Circuit,7,Driver 7,Haas,13,6,8,14.294552455614635,57.0077850607432,21.887267577965915,66.94350982743215,1
2022,18,Yas Marina Circuit,14,Driver 14,Alpha Tauri,4,7,6,14.294552455614635,57.0077850607432,21.887267577965915,80.64437215114418,3
2022,18,Yas Marina Circuit,2,Driver 2,Alpha Tauri,9,8,4,14.294552455614635,57.0077850607432,21.887267577965915,60.54215834716907,2
2022,18,Yas Marina Circuit,16,Driver 16,Red Bull Racing,2,9,2,14.294552455614635,57.0077850607432,21.887267577965915,77.46455021113908,4
2022,18,Yas Marina Circuit,8,Driver 8,Alpine,18,10,1,14.294552455614635,57.0077850607432,21.887267577965915,98.63176188336404,1
2022,18,Yas Marina Circuit,5,Driver 5,McLaren,14,11,0,14.294552455614635,57.0077850607432,21.887267577965915,65.31815499720162,2
2022,18,Yas Marina Circuit,4,Driver 4,Alpine,12,12,0,14.294552455614635,57.0077850607432,21.887267577965915,88.72356101580593,4
2022,18,Yas Marina Circuit,13,Driver 13,Haas,20,13,0,14.294552455614635,57.0077850607432,21.887267577965915,80.76781197200314,1
2022,18,Yas Marina Circuit,18,Driver 18,Williams,17,14,0,14.294552455614635,57.0077850607432,21.887267577965915,66.10566219784769,2
2022,18,Yas Marina Circuit,12,Driver 12,Ferrari,15,15,0,14.294552455614635,57.0077850607432,21.887267577965915,91.08317282386328,1
2022,18,Yas Marina Circuit,3,Driver 3,Williams,4,16,0,14.294552455614635,57.0077850607432,21.887267577965915,93.1957638740953,1
2022,18,Yas Marina Circuit,1,Driver 1,Mercedes,10,17,0,14.294552455614635,57.0077850607432,21.887267577965915,64.00982857734186,3
2022,18,Yas Marina Circuit,15,Driver 15,Alpine,20,18,0,14.294552455614635,57.0077850607432,21.887267577965915,76.94050193471037,1
2022,18,Yas Marina Circuit,20,Driver 20,Williams,18,19,0,14.294552455614635,57.0077850607432,21.887267577965915,88.90270682721567,1
2022,18,Yas Marina Circuit,17,Driver 17,Red Bull Racing,3,20,0,14.294552455614635,57.0077850607432,21.887267577965915,94.02621689521344,1
2022,19,Autodromo Nazionale Monza,20,Driver 20,Williams,16,1,25,16.44728381311514,67.11654519420719,24.400272520105762,83.12238558363894,1
2022,19,Autodromo Nazionale Monza,4,Driver 4,Alpine,18,2,18,16.44728381311514,67.11654519420719,24.400272520105762,71.82485372500618,4
2022,19,Autodromo Nazionale Monza,19,Driver 19,Red Bull Racing,3,3,15,16.44728381311514,67.11654519420719,24.400272520105762,97.74413977007656,1
2022,19,Autodromo Nazionale Monza,3,Driver 3,Williams,2,4,12,16.44728381311514,67.11654519420719,24.400272520105762,97.43155621149455,3
2022,19,Autodromo Nazionale Monza,17,Driver 17,Red Bull Racing,19,5,10,16.44728381311514,67.11654519420719,24.400272520105762,92.67149808303157,1
2022,19,Autodromo Nazionale Monza,1,Driver 1,Mercedes,7,6,8,16.44728381311514,67.11654519420719,24.400272520105762,61.32796984883178,4
2022,19,Autodromo Nazionale Monza,18,Driver 18,Williams,6,7,6,16.44728381311514,67.11654519420719,24.400272520105762,87.87561480100842,4
2022,19,Autodromo Nazionale Monza,16,Driver 16,Red Bull Racing,9,8,4,16.44728381311514,67.11654519420719,24.400272520105762,86.49395446957712,3
2022,19,Autodromo Nazionale Monza,15,Driver 15,Alpine,13,9,2,16.44728381311514,67.11654519420719,24.400272520105762,71.33345727846644,3
2022,19,Autodromo Nazionale Monza,12,Driver 12,Ferrari,6,10,1,16.44728381311514,67.11654519420719,24.400272520105762,75.38039643258946,2
2022,19,Autodromo Nazionale Monza,9,Driver 9,McLaren,17,11,0,16.44728381311514,67.11654519420719,24.400272520105762,68.1012153986675,1
2022,19,Autodromo Nazionale Monza,7,Driver 7,Haas,12,12,0,16.44728381311514,67.11654519420719,24.400272520105762,81.62172176682168,1
2022,19,Autodromo Nazionale Monza,13,Driver 13,Haas,12,13,0,16.44728381311514,67.11654519420719,24.400272520105762,91.16489290762462,2
2022,19,Autodromo Nazionale Monza,5,Driver 5,McLaren,4,14,0,16.44728381311514,67.11654519420719,24.400272520105762,71.71914267282789,4
2022,19,Autodromo Nazionale Monza,8,Driver 8,Alpine,3,15,0,16.44728381311514,67.11654519420719,24.400272520105762,98.00233621127475,1
2022,19,Autodromo Nazionale Monza,11,Driver 11,Mercedes,5,16,0,16.44728381311514,67.11654519420719,24.400272520105762,87.83074587014497,4
2022,19,Autodromo Nazionale Monza,10,Driver 10,Williams,9,17,0,16.44728381311514,67.11654519420719,24.400272520105762,91.76383196897758,2
2022,19,Autodromo Nazionale Monza,14,Driver 14,Alpha Tauri,15,18,0,16.44728381311514,67.11654519420719,24.400272520105762,62.83807561563455,1
2022,19,Autodromo Nazionale Monza,6,Driver 6,Mercedes,15,19,0,16.44728381311514,67.11654519420719,24.400272520105762,82.4896506537184,3
2022,19,Autodromo Nazionale Monza,2,Driver 2,Alpha Tauri,5,20,0,16.44728381311514,67.11654519420719,24.400272520105762,86.54637010922572,1
2022,20,Circuit de Monaco,17,Driver 17,Red Bull Racing,3,1,25,27.999441232540512,51.089967281871566,33.29508602810619,82.77795215027109,4
2022,20,Circuit de Monaco,1,Driver 1,Mercedes,15,2,18,27.999441232540512,51.089967281871566,33.29508602810619,89.96766542515084,2
2022,20,Circuit de Monaco,10,Driver 10,Williams,7,3,15,27.999441232540512,51.089967281871566,33.29508602810619,66.34818561711161,4
2022,20,Circuit de Monaco,11,Driver 11,Mercedes,8,4,12,27.999441232540512,51.089967281871566,33.29508602810619,84.09177400988632,2
2022,20,Circuit de Monaco,14,Driver 14,Alpha Tauri,7,5,10,27.999441232540512,51.089967281871566,33.29508602810619,92.58362653293375,3
2022,20,Circuit de Monaco,18,Driver 18,Williams,14,6,8,27.999441232540512,51.089967281871566,33.29508602810619,78.01814886474916,2
2022,20,Circuit de Monaco,8,Driver 8,Alpine,7,7,6,27.999441232540512,51.089967281871566,33.29508602810619,66.89768634605738,2
2022,20,Circuit de Monaco,3,Driver 3,Williams,2,8,4,27.999441232540512,51.089967281871566,33.29508602810619,85.71168622866028,3
2022,20,Circuit de Monaco,20,Driver 20,Williams,4,9,2,27.999441232540512,51.089967281871566,33.29508602810619,72.84849377717626,3
